RPM,MAP,TempoDeInjecao,Confianca
4904,-0.05,12.4,0.002
4904,0.05,5.1,0.001
4905,-0.95,3.1,0.001
4905,-0.85,3.3,0.002
4905,-0.75,10.1,0.001
4905,-0.65,3.7,0.002
4905,-0.55,4.8,0.002
4905,-0.45,4.1,0.003
4905,-0.35,2.1,0.004
4905,-0.25,4.5,0.006
4905,-0.15,4.7,0.003
4905,-0.05,4.9,0.004
4905,0.05,5.1,0.003
4906,-0.95,3.3,0.001
4906,-0.85,3.3,0.002
4906,-0.75,9.7,0.002
4906,-0.65,9.6,0.002
4906,-0.55,3.9,0.003
4906,-0.45,11.3,0.003
4906,-0.35,2.5,0.006
4906,-0.25,4.5,0.003
4906,-0.15,8.5,0.002
4906,-0.05,14.2,0.001
4906,0.05,2.6,0.004
4907,-0.95,2.6,0.004
4907,-0.85,10.8,0.002
4907,-0.75,3.5,0.001
4907,-0.65,2.2,0.006
4907,-0.55,3.0,0.003
4907,-0.45,7.8,0.003
4907,-0.35,4.3,0.004
4907,-0.25,4.5,0.007
4907,-0.15,4.7,0.004
4907,-0.05,10.3,0.004
4907,0.05,6.2,0.004
4908,-0.95,3.1,0.005
4908,-0.85,3.3,0.004
4908,-0.75,3.0,0.004
4908,-0.65,6.2,0.004
4908,-0.55,3.7,0.003
4908,-0.45,3.8,0.004
4908,-0.35,7.5,0.004
4908,-0.25,4.5,0.007
4908,-0.15,4.7,0.005
4908,-0.05,4.9,0.004
4908,0.05,3.1,0.005
4909,-0.95,4.4,0.003
4909,-0.85,12.7,0.003
4909,-0.75,3.5,0.008
4909,-0.65,3.7,0.003
4909,-0.55,14.1,0.002
4909,-0.45,2.0,0.003
4909,-0.35,14.2,0.002
4909,-0.25,4.5,0.005
4909,-0.15,4.7,0.004
4909,-0.05,2.5,0.008
4909,0.05,7.3,0.007
4910,-0.95,7.0,0.004
4910,-0.85,3.3,0.006
4910,-0.75,2.6,0.004
4910,-0.65,3.7,0.006
4910,-0.55,3.9,0.008
4910,-0.45,4.1,0.004
4910,-0.35,8.1,0.002
4910,-0.25,4.5,0.005
4910,-0.15,3.3,0.007
4910,-0.05,3.2,0.009
4910,0.05,2.6,0.015
4911,-0.95,11.0,0.006
4911,-0.85,3.3,0.005
4911,-0.75,10.9,0.003
4911,-0.65,10.4,0.006
4911,-0.55,3.9,0.004
4911,-0.45,3.5,0.006
4911,-0.35,2.6,0.006
4911,-0.25,4.5,0.002
4911,-0.15,3.8,0.004
4911,-0.05,4.9,0.007
4911,0.05,3.2,0.008
4912,-0.95,3.1,0.006
4912,-0.85,2.5,0.005
4912,-0.75,2.3,0.005
4912,-0.65,9.3,0.004
4912,-0.55,4.6,0.005
4912,-0.45,5.2,0.004
4912,-0.35,3.9,0.004
4912,-0.25,3.3,0.004
4912,-0.15,6.1,0.004
4912,-0.05,4.4,0.004
4912,0.05,1.8,0.004
4913,-0.95,3.1,0.003
4913,-0.85,3.3,0.003
4913,-0.75,3.5,0.003
4913,-0.65,9.2,0.003
4913,-0.55,2.7,0.005
4913,-0.45,2.6,0.005
4913,-0.35,4.2,0.006
4913,-0.25,10.4,0.003
4913,-0.15,2.3,0.005
4913,-0.05,10.5,0.004
4913,0.05,5.1,0.003
4914,-0.95,9.2,0.003
4914,-0.85,2.4,0.006
4914,-0.75,8.7,0.006
4914,-0.65,7.1,0.004
4914,-0.55,2.7,0.005
4914,-0.45,4.2,0.002
4914,-0.35,2.7,0.006
4914,-0.25,2.7,0.007
4914,-0.15,9.8,0.003
4914,-0.05,4.9,0.006
4914,0.05,2.4,0.006
4915,-0.95,2.3,0.008
4915,-0.85,3.0,0.007
4915,-0.75,2.2,0.004
4915,-0.65,5.4,0.005
4915,-0.55,3.6,0.003
4915,-0.45,6.3,0.005
4915,-0.35,11.1,0.003
4915,-0.25,4.0,0.004
4915,-0.15,8.1,0.004
4915,-0.05,14.1,0.002
4915,0.05,3.9,0.005
4916,-0.95,2.9,0.007
4916,-0.85,2.8,0.006
4916,-0.75,3.5,0.005
4916,-0.65,2.6,0.005
4916,-0.55,7.6,0.004
4916,-0.45,5.0,0.002
4916,-0.35,4.3,0.002
4916,-0.25,4.5,0.003
4916,-0.15,4.7,0.004
4916,-0.05,2.0,0.006
4916,0.05,2.5,0.005
4917,-0.95,2.0,0.008
4917,-0.85,13.5,0.002
4917,-0.75,1.9,0.003
4917,-0.65,8.7,0.004
4917,-0.55,3.5,0.005
4917,-0.45,11.4,0.004
4917,-0.35,2.1,0.004
4917,-0.25,11.9,0.006
4917,-0.15,2.4,0.006
4917,-0.05,3.6,0.003
4917,0.05,10.5,0.001
4918,-0.95,4.1,0.003
4918,-0.85,3.4,0.005
4918,-0.75,8.7,0.002
4918,-0.65,10.7,0.002
4918,-0.55,6.7,0.005
4918,-0.45,5.0,0.001
4918,-0.35,4.3,0.005
4918,-0.25,4.5,0.007
4918,-0.15,4.6,0.005
4918,-0.05,1.6,0.005
4918,0.05,8.3,0.002
4919,-0.95,6.7,0.003
4919,-0.85,3.3,0.004
4919,-0.75,2.3,0.004
4919,-0.65,2.6,0.005
4919,-0.55,3.9,0.003
4919,-0.45,8.9,0.004
4919,-0.35,4.0,0.002
4919,-0.25,2.8,0.004
4919,-0.15,10.1,0.004
4919,-0.05,4.0,0.003
4919,0.05,11.3,0.004
4920,-0.95,11.4,0.003
4920,-0.85,3.3,0.004
4920,-0.75,12.1,0.002
4920,-0.65,1.9,0.004
4920,-0.55,5.4,0.004
4920,-0.45,3.1,0.007
4920,-0.35,2.8,0.007
4920,-0.25,9.2,0.004
4920,-0.15,6.8,0.002
4920,-0.05,1.8,0.007
4920,0.05,2.4,0.009
4921,-0.95,6.7,0.005
4921,-0.85,12.1,0.002
4921,-0.75,2.7,0.006
4921,-0.65,8.1,0.007
4921,-0.55,2.1,0.005
4921,-0.45,2.9,0.008
4921,-0.35,2.7,0.007
4921,-0.25,5.3,0.005
4921,-0.15,3.6,0.007
4921,-0.05,7.6,0.004
4921,0.05,2.9,0.007
4922,-0.95,3.2,0.008
4922,-0.85,2.4,0.009
4922,-0.75,7.3,0.004
4922,-0.65,5.7,0.003
4922,-0.55,3.4,0.003
4922,-0.45,3.7,0.004
4922,-0.35,7.0,0.003
4922,-0.25,7.3,0.003
4922,-0.15,4.7,0.006
4922,-0.05,11.5,0.004
4922,0.05,4.9,0.004
4923,-0.95,3.1,0.007
4923,-0.85,3.0,0.011
4923,-0.75,4.3,0.005
4923,-0.65,3.5,0.002
4923,-0.55,2.9,0.005
4923,-0.45,3.0,0.006
4923,-0.35,2.2,0.003
4923,-0.25,4.5,0.004
4923,-0.15,6.9,0.003
4923,-0.05,2.8,0.003
4923,0.05,2.9,0.004
4924,-0.95,12.0,0.005
4924,-0.85,11.5,0.004
4924,-0.75,9.3,0.005
4924,-0.65,3.1,0.005
4924,-0.55,10.2,0.003
4924,-0.45,11.2,0.002
4924,-0.35,4.3,0.004
4924,-0.25,4.5,0.004
4924,-0.15,7.1,0.002
4924,-0.05,8.8,0.003
4924,0.05,7.4,0.004
4925,-0.95,3.1,0.003
4925,-0.85,3.3,0.007
4925,-0.75,3.5,0.006
4925,-0.65,6.2,0.003
4925,-0.55,4.3,0.003
4925,-0.45,4.4,0.004
4925,-0.35,7.8,0.003
4925,-0.25,4.0,0.007
4925,-0.15,2.7,0.004
4925,-0.05,5.0,0.002
4925,0.05,9.2,0.001
4926,-0.95,8.6,0.003
4926,-0.85,7.3,0.003
4926,-0.75,2.5,0.003
4926,-0.65,3.7,0.002
4926,-0.55,3.9,0.003
4926,-0.45,6.3,0.005
4926,-0.35,8.2,0.003
4926,-0.25,4.0,0.003
4926,-0.15,4.6,0.004
4926,-0.05,4.9,0.002
4926,0.05,8.2,0.003
4927,-0.95,3.1,0.005
4927,-0.85,3.3,0.004
4927,-0.75,6.7,0.002
4927,-0.65,3.2,0.003
4927,-0.55,4.1,0.003
4927,-0.45,1.9,0.003
4927,-0.35,3.8,0.003
4927,-0.25,4.5,0.003
4927,-0.15,6.0,0.003
4927,-0.05,4.9,0.005
4927,0.05,10.9,0.004
4928,-0.95,8.4,0.001
4928,-0.85,3.3,0.004
4928,-0.75,2.4,0.003
4928,-0.65,2.2,0.002
4928,-0.55,3.9,0.002
4928,-0.45,1.8,0.002
4928,-0.35,2.9,0.004
4928,-0.25,4.5,0.003
4928,-0.15,3.9,0.003
4928,-0.05,1.7,0.003
4928,0.05,10.2,0.004
4929,-0.95,2.5,0.004
4929,-0.85,3.3,0.006
4929,-0.75,2.1,0.006
4929,-0.65,5.1,0.004
4929,-0.55,2.9,0.002
4929,-0.45,4.1,0.002
4929,-0.35,4.3,0.001
4929,-0.25,4.5,0.002
4929,-0.15,4.7,0.002
4929,-0.05,3.1,0.002
4929,0.05,4.3,0.003
4930,-0.95,3.1,0.005
4930,-0.85,3.3,0.007
4930,-0.75,11.5,0.005
4930,-0.65,2.5,0.003
4930,-0.55,3.1,0.005
4930,-0.45,4.1,0.001
4930,-0.35,2.0,0.002
4930,-0.25,2.7,0.005
4930,-0.15,7.3,0.001
4930,-0.05,5.5,0.002
4930,0.05,7.2,0.003
4931,-0.95,6.7,0.006
4931,-0.85,9.3,0.002
4931,-0.75,3.6,0.005
4931,-0.65,2.7,0.004
4931,-0.55,3.4,0.004
4931,-0.45,6.0,0.004
4931,-0.35,3.5,0.004
4931,-0.25,3.9,0.004
4931,-0.15,4.3,0.004
4931,-0.05,5.7,0.002
4931,0.05,3.7,0.003
4932,-0.95,4.0,0.006
4932,-0.85,3.6,0.004
4932,-0.75,4.3,0.004
4932,-0.65,8.3,0.005
4932,-0.55,3.5,0.007
4932,-0.45,3.2,0.006
4932,-0.35,4.3,0.005
4932,-0.25,3.4,0.007
4932,-0.15,2.6,0.001
4932,-0.05,3.5,0.002
4932,0.05,3.0,0.003
4933,-0.95,3.1,0.008
4933,-0.85,3.3,0.005
4933,-0.75,2.4,0.005
4933,-0.65,8.3,0.003
4933,-0.55,1.8,0.005
4933,-0.45,2.7,0.005
4933,-0.35,4.3,0.004
4933,-0.25,7.6,0.005
4933,-0.15,10.9,0.003
4933,-0.05,2.6,0.002
4933,0.05,5.8,0.002
4934,-0.95,3.1,0.007
4934,-0.85,3.6,0.005
4934,-0.75,9.3,0.005
4934,-0.65,8.3,0.004
4934,-0.55,3.2,0.003
4934,-0.45,3.1,0.005
4934,-0.35,2.9,0.008
4934,-0.25,3.9,0.004
4934,-0.15,12.7,0.002
4934,-0.05,4.9,0.003
4934,0.05,3.9,0.002
4935,-0.95,3.1,0.006
4935,-0.85,11.1,0.006
4935,-0.75,3.5,0.005
4935,-0.65,7.1,0.003
4935,-0.55,2.4,0.007
4935,-0.45,1.9,0.005
4935,-0.35,4.3,0.004
4935,-0.25,1.0,0.001
4935,-0.15,7.8,0.004
4935,-0.05,3.9,0.005
4935,0.05,9.2,0.003
4936,-0.95,3.1,0.004
4936,-0.85,9.4,0.004
4936,-0.75,3.3,0.009
4936,-0.65,4.4,0.004
4936,-0.55,1.5,0.003
4936,-0.45,4.4,0.003
4936,-0.35,13.3,0.001
4936,-0.25,3.6,0.004
4936,-0.15,5.0,0.005
4936,-0.05,2.3,0.006
4936,0.05,2.1,0.005
4937,-0.95,4.0,0.004
4937,-0.85,3.3,0.008
4937,-0.75,7.6,0.005
4937,-0.65,9.0,0.002
4937,-0.55,6.3,0.001
4937,-0.45,3.4,0.003
4937,-0.35,4.6,0.002
4937,-0.25,4.6,0.004
4937,-0.15,9.5,0.003
4937,-0.05,3.7,0.003
4937,0.05,3.1,0.002
4938,-0.95,9.5,0.003
4938,-0.85,2.7,0.007
4938,-0.75,2.8,0.006
4938,-0.65,10.7,0.005
4938,-0.55,5.0,0.006
4938,-0.45,4.5,0.004
4938,-0.35,4.9,0.002
4938,-0.25,2.6,0.003
4938,-0.15,8.7,0.002
4938,-0.05,11.2,0.002
4938,0.05,8.9,0.004
4939,-0.95,3.4,0.004
4939,-0.85,3.9,0.006
4939,-0.75,2.9,0.003
4939,-0.65,3.7,0.005
4939,-0.55,4.1,0.004
4939,-0.45,3.6,0.003
4939,-0.35,4.6,0.005
4939,-0.25,9.8,0.002
4939,-0.15,2.2,0.001
4939,-0.05,2.2,0.003
4939,0.05,2.1,0.004
4940,-0.95,2.9,0.007
4940,-0.85,2.3,0.005
4940,-0.75,9.1,0.003
4940,-0.65,4.2,0.004
4940,-0.55,3.0,0.005
4940,-0.45,5.6,0.004
4940,-0.35,3.0,0.002
4940,-0.25,3.5,0.004
4940,-0.15,3.9,0.002
4940,-0.05,3.3,0.002
4940,0.05,1.9,0.003
4941,-0.95,2.9,0.008
4941,-0.85,3.3,0.007
4941,-0.75,4.1,0.003
4941,-0.65,11.3,0.002
4941,-0.55,2.1,0.002
4941,-0.45,5.5,0.002
4941,-0.35,11.7,0.004
4941,-0.25,3.5,0.002
4941,-0.15,7.8,0.004
4941,-0.05,3.0,0.004
4941,0.05,2.6,0.005
4942,-0.95,6.9,0.006
4942,-0.85,4.5,0.006
4942,-0.75,10.8,0.004
4942,-0.65,14.6,0.001
4942,-0.55,3.5,0.003
4942,-0.45,2.4,0.004
4942,-0.35,4.3,0.003
4942,-0.25,5.7,0.001
4942,-0.15,10.8,0.003
4942,-0.05,4.9,0.002
4942,0.05,9.3,0.004
4943,-0.95,4.0,0.004
4943,-0.85,5.7,0.003
4943,-0.75,3.2,0.004
4943,-0.65,2.9,0.004
4943,-0.55,2.2,0.003
4943,-0.45,3.2,0.004
4943,-0.35,2.8,0.004
4943,-0.25,9.0,0.003
4943,-0.15,11.4,0.002
4943,-0.05,4.1,0.004
4943,0.05,12.7,0.001
4944,-0.95,8.1,0.002
4944,-0.85,8.6,0.003
4944,-0.75,2.9,0.006
4944,-0.65,14.7,0.001
4944,-0.55,3.1,0.003
4944,-0.45,2.3,0.005
4944,-0.35,4.3,0.002
4944,-0.25,10.8,0.004
4944,-0.15,3.0,0.009
4944,-0.05,6.7,0.004
4944,0.05,8.3,0.003
4945,-0.95,5.0,0.001
4945,-0.85,2.2,0.003
4945,-0.75,3.5,0.002
4945,-0.65,7.7,0.002
4945,-0.55,5.1,0.003
4945,-0.45,3.4,0.003
4945,-0.35,3.2,0.002
4945,-0.25,2.7,0.006
4945,-0.15,2.0,0.005
4945,-0.05,3.2,0.006
4945,0.05,5.1,0.004
4946,-0.95,6.4,0.001
4946,-0.85,3.4,0.003
4946,-0.75,3.5,0.003
4946,-0.65,5.8,0.003
4946,-0.55,7.6,0.003
4946,-0.45,2.9,0.005
4946,-0.35,4.1,0.008
4946,-0.25,2.9,0.008
4946,-0.15,8.2,0.005
4946,-0.05,2.0,0.008
4946,0.05,1.7,0.005
4947,-0.95,3.5,0.002
4947,-0.85,5.8,0.002
4947,-0.75,2.5,0.004
4947,-0.65,8.9,0.003
4947,-0.55,4.2,0.003
4947,-0.45,4.1,0.004
4947,-0.35,3.5,0.006
4947,-0.25,3.4,0.007
4947,-0.15,1.6,0.002
4947,-0.05,4.9,0.003
4947,0.05,4.0,0.004
4948,-0.95,3.1,0.003
4948,-0.85,7.1,0.002
4948,-0.75,3.5,0.005
4948,-0.65,3.5,0.006
4948,-0.55,7.9,0.004
4948,-0.45,4.8,0.005
4948,-0.35,11.6,0.003
4948,-0.25,4.5,0.005
4948,-0.15,11.5,0.004
4948,-0.05,2.4,0.004
4948,0.05,5.1,0.003
4949,-0.95,3.1,0.007
4949,-0.85,3.8,0.002
4949,-0.75,3.5,0.007
4949,-0.65,9.9,0.004
4949,-0.55,6.7,0.002
4949,-0.45,4.1,0.005
4949,-0.35,3.0,0.004
4949,-0.25,4.5,0.005
4949,-0.15,9.4,0.002
4949,-0.05,4.7,0.005
4949,0.05,9.3,0.003
4950,-0.95,3.1,0.004
4950,-0.85,7.1,0.003
4950,-0.75,3.5,0.004
4950,-0.65,3.0,0.004
4950,-0.55,2.8,0.005
4950,-0.45,2.0,0.004
4950,-0.35,9.1,0.005
4950,-0.25,4.1,0.004
4950,-0.15,4.9,0.004
4950,-0.05,4.9,0.004
4950,0.05,8.4,0.001
4951,-0.95,3.1,0.005
4951,-0.85,2.6,0.006
4951,-0.75,4.6,0.003
4951,-0.65,4.3,0.005
4951,-0.55,1.8,0.006
4951,-0.45,14.2,0.003
4951,-0.35,4.3,0.004
4951,-0.25,8.9,0.005
4951,-0.15,4.7,0.003
4951,-0.05,9.2,0.003
4951,0.05,5.1,0.004
4952,-0.95,2.6,0.006
4952,-0.85,3.3,0.002
4952,-0.75,3.9,0.004
4952,-0.65,4.3,0.005
4952,-0.55,3.9,0.004
4952,-0.45,4.1,0.004
4952,-0.35,4.3,0.002
4952,-0.25,2.4,0.002
4952,-0.15,11.5,0.003
4952,-0.05,2.5,0.003
4952,0.05,3.1,0.005
4953,-0.95,11.5,0.006
4953,-0.85,4.5,0.005
4953,-0.75,6.7,0.005
4953,-0.65,2.6,0.004
4953,-0.55,3.9,0.002
4953,-0.45,14.4,0.002
4953,-0.35,10.1,0.004
4953,-0.25,2.0,0.002
4953,-0.15,4.7,0.003
4953,-0.05,2.8,0.004
4953,0.05,5.1,0.002
4954,-0.95,3.7,0.001
4954,-0.85,3.6,0.004
4954,-0.75,3.8,0.004
4954,-0.65,2.1,0.006
4954,-0.55,3.1,0.003
4954,-0.45,4.5,0.004
4954,-0.35,4.4,0.003
4954,-0.25,3.8,0.003
4954,-0.15,4.7,0.002
4954,-0.05,4.0,0.004
4954,0.05,9.7,0.002
4955,-0.95,3.9,0.003
4955,-0.85,3.3,0.004
4955,-0.75,3.7,0.004
4955,-0.65,6.8,0.004
4955,-0.55,10.3,0.004
4955,-0.45,4.3,0.005
4955,-0.35,8.9,0.006
4955,-0.25,4.5,0.003
4955,-0.15,4.7,0.002
4955,-0.05,6.3,0.005
4955,0.05,10.8,0.003
4956,-0.95,2.2,0.003
4956,-0.85,9.9,0.003
4956,-0.75,3.0,0.005
4956,-0.65,5.4,0.004
4956,-0.55,8.4,0.003
4956,-0.45,7.4,0.006
4956,-0.35,2.7,0.004
4956,-0.25,5.4,0.004
4956,-0.15,8.0,0.005
4956,-0.05,3.2,0.007
4956,0.05,8.4,0.005
4957,-0.95,10.6,0.002
4957,-0.85,2.4,0.003
4957,-0.75,2.9,0.005
4957,-0.65,5.6,0.003
4957,-0.55,3.0,0.007
4957,-0.45,2.4,0.006
4957,-0.35,4.3,0.004
4957,-0.25,3.6,0.005
4957,-0.15,3.6,0.007
4957,-0.05,4.4,0.004
4957,0.05,4.5,0.003
4958,-0.95,11.3,0.003
4958,-0.85,11.4,0.003
4958,-0.75,5.0,0.005
4958,-0.65,1.9,0.006
4958,-0.55,2.0,0.002
4958,-0.45,4.7,0.003
4958,-0.35,14.8,0.002
4958,-0.25,4.8,0.004
4958,-0.15,4.8,0.003
4958,-0.05,11.6,0.004
4958,0.05,2.5,0.003
4959,-0.95,3.3,0.003
4959,-0.85,7.8,0.008
4959,-0.75,2.1,0.003
4959,-0.65,3.7,0.002
4959,-0.55,10.9,0.002
4959,-0.45,4.7,0.004
4959,-0.35,7.8,0.003
4959,-0.25,3.0,0.002
4959,-0.15,2.3,0.004
4959,-0.05,3.7,0.003
4959,0.05,2.2,0.004
4960,-0.95,3.8,0.005
4960,-0.85,5.6,0.005
4960,-0.75,3.4,0.005
4960,-0.65,3.7,0.002
4960,-0.55,4.4,0.002
4960,-0.45,2.8,0.004
4960,-0.35,5.4,0.004
4960,-0.25,9.9,0.004
4960,-0.15,7.6,0.002
4960,-0.05,7.5,0.003
4960,0.05,3.8,0.004
4961,-0.95,3.4,0.006
4961,-0.85,3.3,0.004
4961,-0.75,2.8,0.004
4961,-0.65,2.6,0.004
4961,-0.55,2.4,0.009
4961,-0.45,4.1,0.005
4961,-0.35,3.3,0.007
4961,-0.25,3.1,0.006
4961,-0.15,3.5,0.005
4961,-0.05,2.9,0.006
4961,0.05,1.5,0.005
4962,-0.95,9.8,0.006
4962,-0.85,8.3,0.003
4962,-0.75,10.3,0.003
4962,-0.65,6.7,0.004
4962,-0.55,2.4,0.005
4962,-0.45,2.9,0.005
4962,-0.35,4.3,0.005
4962,-0.25,3.3,0.005
4962,-0.15,11.5,0.006
4962,-0.05,3.4,0.007
4962,0.05,3.4,0.005
4963,-0.95,11.4,0.002
4963,-0.85,1.9,0.004
4963,-0.75,3.5,0.005
4963,-0.65,11.5,0.003
4963,-0.55,3.3,0.003
4963,-0.45,2.3,0.004
4963,-0.35,1.7,0.003
4963,-0.25,3.5,0.005
4963,-0.15,7.3,0.004
4963,-0.05,10.0,0.003
4963,0.05,8.3,0.003
4964,-0.95,4.8,0.003
4964,-0.85,3.8,0.004
4964,-0.75,4.6,0.004
4964,-0.65,3.7,0.005
4964,-0.55,5.7,0.003
4964,-0.45,3.9,0.004
4964,-0.35,3.7,0.006
4964,-0.25,4.6,0.003
4964,-0.15,3.5,0.007
4964,-0.05,2.4,0.006
4964,0.05,8.2,0.005
4965,-0.95,6.8,0.004
4965,-0.85,4.9,0.006
4965,-0.75,2.1,0.005
4965,-0.65,10.2,0.004
4965,-0.55,2.8,0.006
4965,-0.45,3.2,0.004
4965,-0.35,10.9,0.005
4965,-0.25,2.6,0.007
4965,-0.15,4.5,0.003
4965,-0.05,6.9,0.004
4965,0.05,3.0,0.004
4966,-0.95,9.2,0.004
4966,-0.85,2.4,0.003
4966,-0.75,5.2,0.002
4966,-0.65,2.3,0.002
4966,-0.55,2.6,0.006
4966,-0.45,2.8,0.007
4966,-0.35,7.2,0.004
4966,-0.25,12.0,0.004
4966,-0.15,9.3,0.003
4966,-0.05,4.9,0.001
4966,0.05,4.6,0.004
4967,-0.95,6.3,0.002
4967,-0.85,2.1,0.005
4967,-0.75,3.5,0.005
4967,-0.65,9.1,0.003
4967,-0.55,2.5,0.006
4967,-0.45,2.4,0.004
4967,-0.35,2.4,0.008
4967,-0.25,4.5,0.004
4967,-0.15,8.2,0.003
4967,-0.05,10.0,0.003
4967,0.05,13.9,0.001
4968,-0.95,3.1,0.002
4968,-0.85,2.0,0.003
4968,-0.75,2.2,0.004
4968,-0.65,3.0,0.004
4968,-0.55,3.6,0.006
4968,-0.45,4.1,0.004
4968,-0.35,4.3,0.003
4968,-0.25,10.9,0.003
4968,-0.15,4.7,0.002
4968,-0.05,3.0,0.005
4968,0.05,5.1,0.005
4969,-0.95,3.1,0.002
4969,-0.85,11.2,0.002
4969,-0.75,13.5,0.002
4969,-0.65,3.7,0.003
4969,-0.55,3.9,0.005
4969,-0.45,3.7,0.004
4969,-0.35,5.1,0.003
4969,-0.25,8.3,0.003
4969,-0.15,4.7,0.004
4969,-0.05,2.9,0.003
4969,0.05,5.1,0.003
4970,-0.95,3.1,0.006
4970,-0.85,3.3,0.005
4970,-0.75,3.5,0.003
4970,-0.65,2.6,0.004
4970,-0.55,3.9,0.004
4970,-0.45,2.4,0.008
4970,-0.35,4.5,0.006
4970,-0.25,4.5,0.005
4970,-0.15,6.5,0.005
4970,-0.05,6.6,0.003
4970,0.05,5.1,0.003
4971,-0.95,5.8,0.005
4971,-0.85,3.3,0.006
4971,-0.75,3.5,0.004
4971,-0.65,3.0,0.004
4971,-0.55,11.4,0.007
4971,-0.45,7.0,0.004
4971,-0.35,13.6,0.002
4971,-0.25,4.5,0.005
4971,-0.15,2.9,0.004
4971,-0.05,3.9,0.004
4971,0.05,5.9,0.004
4972,-0.95,3.1,0.009
4972,-0.85,3.3,0.004
4972,-0.75,3.5,0.003
4972,-0.65,13.1,0.002
4972,-0.55,3.9,0.006
4972,-0.45,10.9,0.004
4972,-0.35,4.3,0.008
4972,-0.25,3.0,0.005
4972,-0.15,8.9,0.004
4972,-0.05,2.3,0.007
4972,0.05,2.2,0.007
4973,-0.95,12.0,0.009
4973,-0.85,11.8,0.003
4973,-0.75,2.4,0.004
4973,-0.65,8.5,0.004
4973,-0.55,3.1,0.004
4973,-0.45,2.1,0.006
4973,-0.35,3.6,0.003
4973,-0.25,9.0,0.003
4973,-0.15,3.0,0.006
4973,-0.05,5.3,0.003
4973,0.05,2.8,0.006
4974,-0.95,3.1,0.008
4974,-0.85,3.3,0.004
4974,-0.75,3.3,0.007
4974,-0.65,11.8,0.004
4974,-0.55,2.1,0.007
4974,-0.45,2.2,0.003
4974,-0.35,3.4,0.005
4974,-0.25,3.9,0.004
4974,-0.15,4.7,0.004
4974,-0.05,5.2,0.003
4974,0.05,4.3,0.004
4975,-0.95,3.1,0.008
4975,-0.85,4.6,0.004
4975,-0.75,3.5,0.006
4975,-0.65,9.1,0.003
4975,-0.55,3.9,0.003
4975,-0.45,2.3,0.006
4975,-0.35,10.1,0.003
4975,-0.25,3.7,0.004
4975,-0.15,5.8,0.004
4975,-0.05,3.4,0.006
4975,0.05,2.5,0.007
4976,-0.95,14.2,0.003
4976,-0.85,1.9,0.005
4976,-0.75,3.5,0.004
4976,-0.65,3.7,0.003
4976,-0.55,7.7,0.002
4976,-0.45,10.6,0.004
4976,-0.35,11.7,0.005
4976,-0.25,4.5,0.005
4976,-0.15,7.8,0.005
4976,-0.05,11.8,0.004
4976,0.05,2.5,0.008
4977,-0.95,3.1,0.007
4977,-0.85,1.9,0.004
4977,-0.75,4.0,0.003
4977,-0.65,11.9,0.003
4977,-0.55,3.7,0.005
4977,-0.45,4.1,0.003
4977,-0.35,4.3,0.003
4977,-0.25,4.5,0.006
4977,-0.15,3.1,0.009
4977,-0.05,3.6,0.006
4977,0.05,3.5,0.005
4978,-0.95,13.5,0.003
4978,-0.85,3.7,0.005
4978,-0.75,14.5,0.002
4978,-0.65,4.0,0.003
4978,-0.55,3.2,0.005
4978,-0.45,2.1,0.004
4978,-0.35,2.4,0.003
4978,-0.25,4.5,0.003
4978,-0.15,4.2,0.009
4978,-0.05,3.4,0.006
4978,0.05,2.5,0.006
4979,-0.95,3.1,0.008
4979,-0.85,2.8,0.006
4979,-0.75,3.5,0.005
4979,-0.65,11.6,0.006
4979,-0.55,2.8,0.005
4979,-0.45,5.6,0.005
4979,-0.35,10.5,0.003
4979,-0.25,2.9,0.004
4979,-0.15,8.3,0.005
4979,-0.05,4.3,0.004
4979,0.05,5.0,0.004
4980,-0.95,6.6,0.006
4980,-0.85,5.6,0.004
4980,-0.75,2.7,0.007
4980,-0.65,3.7,0.004
4980,-0.55,10.3,0.006
4980,-0.45,11.4,0.004
4980,-0.35,10.5,0.006
4980,-0.25,9.8,0.006
4980,-0.15,13.6,0.002
4980,-0.05,4.8,0.002
4980,0.05,3.3,0.005
4981,-0.95,10.4,0.003
4981,-0.85,1.9,0.006
4981,-0.75,11.0,0.005
4981,-0.65,7.3,0.005
4981,-0.55,9.4,0.007
4981,-0.45,8.9,0.005
4981,-0.35,2.6,0.006
4981,-0.25,2.6,0.005
4981,-0.15,3.1,0.008
4981,-0.05,2.3,0.003
4981,0.05,2.0,0.004
4982,-0.95,2.5,0.005
4982,-0.85,5.3,0.004
4982,-0.75,4.1,0.004
4982,-0.65,2.5,0.004
4982,-0.55,7.4,0.008
4982,-0.45,3.3,0.003
4982,-0.35,4.8,0.003
4982,-0.25,4.2,0.005
4982,-0.15,11.2,0.003
4982,-0.05,2.4,0.004
4982,0.05,2.1,0.004
4983,-0.95,3.0,0.006
4983,-0.85,10.6,0.007
4983,-0.75,11.1,0.002
4983,-0.65,11.5,0.003
4983,-0.55,2.5,0.003
4983,-0.45,10.1,0.005
4983,-0.35,8.3,0.003
4983,-0.25,4.5,0.002
4983,-0.15,9.0,0.002
4983,-0.05,1.6,0.001
4983,0.05,2.0,0.005
4984,-0.95,3.2,0.007
4984,-0.85,2.7,0.004
4984,-0.75,11.8,0.003
4984,-0.65,9.2,0.003
4984,-0.55,1.6,0.003
4984,-0.45,8.6,0.003
4984,-0.35,2.0,0.004
