RPM,MAP,TempoDeInjecao,Confianca
884,-0.15,6.9,0.174
884,-0.05,7.2,0.16
884,0.05,3.1,0.199
885,-0.95,10.3,0.157
885,-0.85,2.7,0.181
885,-0.75,3.8,0.154
885,-0.65,8.1,0.151
885,-0.55,1.9,0.17
885,-0.45,6.4,0.154
885,-0.35,7.8,0.142
885,-0.25,2.9,0.194
885,-0.15,8.2,0.131
885,-0.05,3.0,0.141
885,0.05,6.3,0.182
886,-0.95,10.0,0.179
886,-0.85,2.3,0.139
886,-0.75,4.5,0.106
886,-0.65,4.4,0.183
886,-0.55,2.1,0.144
886,-0.45,1.3,0.052
886,-0.35,4.2,0.171
886,-0.25,11.4,0.144
886,-0.15,2.5,0.17
886,-0.05,10.2,0.163
886,0.05,7.7,0.193
887,-0.95,8.9,0.175
887,-0.85,3.3,0.16
887,-0.75,1.8,0.12
887,-0.65,2.6,0.2
887,-0.55,4.6,0.146
887,-0.45,3.9,0.128
887,-0.35,2.9,0.214
887,-0.25,11.6,0.169
887,-0.15,11.0,0.196
887,-0.05,2.7,0.232
887,0.05,5.9,0.194
888,-0.95,7.0,0.187
888,-0.85,11.4,0.15
888,-0.75,2.5,0.249
888,-0.65,14.5,0.077
888,-0.55,3.0,0.175
888,-0.45,10.5,0.165
888,-0.35,2.4,0.205
888,-0.25,2.8,0.25
888,-0.15,8.0,0.17
888,-0.05,3.1,0.243
888,0.05,3.1,0.206
889,-0.95,10.0,0.214
889,-0.85,2.4,0.192
889,-0.75,3.0,0.223
889,-0.65,2.5,0.206
889,-0.55,4.0,0.154
889,-0.45,11.3,0.114
889,-0.35,6.3,0.151
889,-0.25,2.3,0.198
889,-0.15,3.0,0.304
889,-0.05,3.0,0.212
889,0.05,4.5,0.218
890,-0.95,6.9,0.177
890,-0.85,4.3,0.218
890,-0.75,4.1,0.225
890,-0.65,6.5,0.133
890,-0.55,2.7,0.218
890,-0.45,6.3,0.138
890,-0.35,2.6,0.17
890,-0.25,1.4,0.094
890,-0.15,8.3,0.139
890,-0.05,4.4,0.212
890,0.05,7.7,0.179
891,-0.95,7.2,0.188
891,-0.85,2.2,0.164
891,-0.75,13.7,0.075
891,-0.65,11.1,0.136
891,-0.55,2.6,0.231
891,-0.45,3.7,0.175
891,-0.35,2.8,0.18
891,-0.25,5.7,0.173
891,-0.15,8.3,0.139
891,-0.05,2.2,0.151
891,0.05,1.7,0.122
892,-0.95,2.0,0.155
892,-0.85,6.5,0.219
892,-0.75,4.3,0.179
892,-0.65,2.6,0.179
892,-0.55,8.6,0.15
892,-0.45,2.6,0.201
892,-0.35,1.9,0.187
892,-0.25,1.8,0.228
892,-0.15,1.4,0.1
892,-0.05,8.7,0.16
892,0.05,3.2,0.148
893,-0.95,8.6,0.164
893,-0.85,2.9,0.176
893,-0.75,3.5,0.184
893,-0.65,2.6,0.198
893,-0.55,1.2,0.076
893,-0.45,3.8,0.147
893,-0.35,6.8,0.165
893,-0.25,8.1,0.12
893,-0.15,5.1,0.153
893,-0.05,3.6,0.209
893,0.05,4.0,0.132
894,-0.95,8.6,0.097
894,-0.85,5.7,0.205
894,-0.75,4.4,0.234
894,-0.65,2.6,0.217
894,-0.55,1.8,0.215
894,-0.45,11.7,0.137
894,-0.35,2.9,0.211
894,-0.25,3.5,0.162
894,-0.15,1.5,0.166
894,-0.05,5.8,0.154
894,0.05,1.3,0.113
895,-0.95,7.9,0.143
895,-0.85,4.9,0.199
895,-0.75,5.4,0.173
895,-0.65,8.1,0.151
895,-0.55,2.2,0.283
895,-0.45,8.5,0.126
895,-0.35,9.6,0.093
895,-0.25,8.1,0.134
895,-0.15,1.9,0.191
895,-0.05,6.6,0.144
895,0.05,2.0,0.167
896,-0.95,2.4,0.091
896,-0.85,7.2,0.156
896,-0.75,2.5,0.159
896,-0.65,2.6,0.185
896,-0.55,10.6,0.124
896,-0.45,3.6,0.174
896,-0.35,3.7,0.084
896,-0.25,8.9,0.094
896,-0.15,9.4,0.086
896,-0.05,7.2,0.205
896,0.05,1.6,0.188
897,-0.95,2.4,0.13
897,-0.85,2.8,0.196
897,-0.75,2.5,0.159
897,-0.65,10.0,0.127
897,-0.55,4.4,0.134
897,-0.45,5.2,0.099
897,-0.35,1.9,0.151
897,-0.25,1.5,0.157
897,-0.15,8.2,0.097
897,-0.05,6.8,0.179
897,0.05,8.3,0.172
898,-0.95,2.4,0.142
898,-0.85,2.4,0.155
898,-0.75,8.1,0.181
898,-0.65,2.6,0.207
898,-0.55,2.7,0.145
898,-0.45,11.3,0.141
898,-0.35,2.4,0.163
898,-0.25,6.6,0.099
898,-0.15,4.8,0.099
898,-0.05,6.6,0.186
898,0.05,10.9,0.179
899,-0.95,2.4,0.137
899,-0.85,2.4,0.191
899,-0.75,4.3,0.178
899,-0.65,2.6,0.238
899,-0.55,1.7,0.128
899,-0.45,8.3,0.109
899,-0.35,1.3,0.075
899,-0.25,7.9,0.111
899,-0.15,4.9,0.13
899,-0.05,1.7,0.166
899,0.05,1.3,0.111
900,-0.95,8.4,0.197
900,-0.85,10.1,0.081
900,-0.75,2.5,0.221
900,-0.65,2.3,0.219
900,-0.55,2.4,0.18
900,-0.45,2.7,0.231
900,-0.35,5.7,0.202
900,-0.25,7.9,0.137
900,-0.15,6.2,0.113
900,-0.05,6.3,0.143
900,0.05,5.4,0.157
901,-0.95,5.2,0.163
901,-0.85,2.6,0.16
901,-0.75,12.0,0.131
901,-0.65,9.6,0.162
901,-0.55,2.7,0.246
901,-0.45,14.5,0.075
901,-0.35,1.9,0.25
901,-0.25,8.2,0.117
901,-0.15,6.3,0.147
901,-0.05,1.8,0.15
901,0.05,3.3,0.127
902,-0.95,9.6,0.119
902,-0.85,4.1,0.196
902,-0.75,8.8,0.13
902,-0.65,7.6,0.154
902,-0.55,8.3,0.172
902,-0.45,5.3,0.161
902,-0.35,2.0,0.18
902,-0.25,6.2,0.127
902,-0.15,1.8,0.221
902,-0.05,10.7,0.122
902,0.05,4.6,0.132
903,-0.95,8.4,0.223
903,-0.85,6.8,0.179
903,-0.75,6.6,0.157
903,-0.65,2.6,0.243
903,-0.55,2.1,0.246
903,-0.45,4.1,0.164
903,-0.35,2.9,0.174
903,-0.25,2.4,0.199
903,-0.15,1.7,0.161
903,-0.05,6.6,0.16
903,0.05,1.8,0.171
904,-0.95,1.8,0.178
904,-0.85,2.4,0.171
904,-0.75,2.5,0.241
904,-0.65,9.4,0.141
904,-0.55,3.9,0.262
904,-0.45,2.2,0.191
904,-0.35,10.7,0.169
904,-0.25,7.2,0.166
904,-0.15,11.7,0.147
904,-0.05,1.5,0.182
904,0.05,1.7,0.143
905,-0.95,6.9,0.191
905,-0.85,5.7,0.193
905,-0.75,4.5,0.141
905,-0.65,3.3,0.217
905,-0.55,9.6,0.171
905,-0.45,2.7,0.223
905,-0.35,1.5,0.165
905,-0.25,3.0,0.204
905,-0.15,3.0,0.189
905,-0.05,10.4,0.157
905,0.05,5.5,0.162
906,-0.95,2.4,0.159
906,-0.85,5.4,0.238
906,-0.75,1.2,0.114
906,-0.65,2.6,0.29
906,-0.55,11.7,0.152
906,-0.45,2.5,0.18
906,-0.35,2.6,0.165
906,-0.25,6.8,0.129
906,-0.15,2.9,0.17
906,-0.05,9.6,0.154
906,0.05,11.8,0.125
907,-0.95,8.0,0.242
907,-0.85,5.0,0.27
907,-0.75,11.1,0.152
907,-0.65,4.7,0.162
907,-0.55,2.7,0.235
907,-0.45,1.6,0.155
907,-0.35,2.8,0.184
907,-0.25,2.9,0.139
907,-0.15,6.9,0.11
907,-0.05,11.1,0.112
907,0.05,3.1,0.112
908,-0.95,8.7,0.23
908,-0.85,5.1,0.159
908,-0.75,3.5,0.218
908,-0.65,2.9,0.304
908,-0.55,4.0,0.157
908,-0.45,2.7,0.203
908,-0.35,2.9,0.099
908,-0.25,9.9,0.103
908,-0.15,5.1,0.129
908,-0.05,1.8,0.113
908,0.05,11.3,0.129
909,-0.95,2.6,0.117
909,-0.85,3.3,0.172
909,-0.75,5.0,0.138
909,-0.65,2.0,0.199
909,-0.55,3.1,0.185
909,-0.45,2.2,0.169
909,-0.35,2.1,0.165
909,-0.25,3.7,0.151
909,-0.15,10.1,0.085
909,-0.05,10.7,0.128
909,0.05,2.1,0.072
910,-0.95,11.4,0.117
910,-0.85,2.4,0.12
910,-0.75,7.0,0.115
910,-0.65,7.4,0.108
910,-0.55,2.1,0.264
910,-0.45,2.3,0.192
910,-0.35,2.6,0.215
910,-0.25,6.9,0.118
910,-0.15,1.7,0.143
910,-0.05,3.8,0.109
910,0.05,7.3,0.11
911,-0.95,6.5,0.138
911,-0.85,3.2,0.141
911,-0.75,7.2,0.112
911,-0.65,6.9,0.136
911,-0.55,8.5,0.148
911,-0.45,2.7,0.202
911,-0.35,6.3,0.12
911,-0.25,7.1,0.113
911,-0.15,8.1,0.15
911,-0.05,9.2,0.141
911,0.05,2.4,0.114
912,-0.95,7.9,0.231
912,-0.85,1.8,0.096
912,-0.75,3.4,0.169
912,-0.65,14.1,0.049
912,-0.55,4.2,0.131
912,-0.45,7.0,0.132
912,-0.35,11.1,0.098
912,-0.25,2.8,0.144
912,-0.15,1.6,0.179
912,-0.05,8.0,0.164
912,0.05,10.0,0.129
913,-0.95,7.5,0.174
913,-0.85,11.9,0.092
913,-0.75,2.5,0.126
913,-0.65,8.9,0.126
913,-0.55,10.2,0.116
913,-0.45,7.0,0.102
913,-0.35,8.8,0.11
913,-0.25,2.9,0.108
913,-0.15,2.0,0.148
913,-0.05,1.9,0.141
913,0.05,4.6,0.18
914,-0.95,9.2,0.202
914,-0.85,5.3,0.169
914,-0.75,3.6,0.175
914,-0.65,2.4,0.184
914,-0.55,2.3,0.21
914,-0.45,8.0,0.123
914,-0.35,11.7,0.14
914,-0.25,2.6,0.14
914,-0.15,3.0,0.148
914,-0.05,7.7,0.18
914,0.05,3.1,0.147
915,-0.95,7.7,0.174
915,-0.85,6.5,0.137
915,-0.75,2.2,0.155
915,-0.65,2.5,0.177
915,-0.55,3.9,0.159
915,-0.45,10.9,0.153
915,-0.35,7.6,0.182
915,-0.25,5.5,0.131
915,-0.15,3.1,0.175
915,-0.05,1.7,0.149
915,0.05,5.2,0.151
916,-0.95,6.4,0.213
916,-0.85,6.0,0.184
916,-0.75,10.2,0.113
916,-0.65,7.0,0.129
916,-0.55,2.3,0.204
916,-0.45,2.7,0.214
916,-0.35,3.1,0.127
916,-0.25,9.4,0.141
916,-0.15,9.5,0.187
916,-0.05,4.3,0.217
916,0.05,2.0,0.131
917,-0.95,2.9,0.195
917,-0.85,2.4,0.213
917,-0.75,2.5,0.209
917,-0.65,4.1,0.125
917,-0.55,2.2,0.162
917,-0.45,3.5,0.103
917,-0.35,8.2,0.108
917,-0.25,2.9,0.149
917,-0.15,11.2,0.129
917,-0.05,3.9,0.175
917,0.05,6.8,0.236
918,-0.95,4.8,0.191
918,-0.85,3.7,0.207
918,-0.75,2.5,0.204
918,-0.65,8.4,0.142
918,-0.55,3.0,0.171
918,-0.45,2.2,0.152
918,-0.35,2.8,0.132
918,-0.25,9.5,0.115
918,-0.15,6.6,0.17
918,-0.05,11.8,0.174
918,0.05,3.1,0.119
919,-0.95,8.7,0.217
919,-0.85,2.4,0.151
919,-0.75,4.3,0.112
919,-0.65,15.0,0.055
919,-0.55,1.6,0.197
919,-0.45,2.3,0.23
919,-0.35,1.9,0.237
919,-0.25,2.9,0.165
919,-0.15,1.6,0.229
919,-0.05,3.0,0.222
919,0.05,3.1,0.14
920,-0.95,9.9,0.196
920,-0.85,1.0,0.072
920,-0.75,2.5,0.188
920,-0.65,10.7,0.127
920,-0.55,2.1,0.195
920,-0.45,3.2,0.182
920,-0.35,1.2,0.089
920,-0.25,2.9,0.157
920,-0.15,3.0,0.151
920,-0.05,7.7,0.152
920,0.05,8.5,0.203
921,-0.95,8.6,0.19
921,-0.85,5.1,0.204
921,-0.75,9.1,0.157
921,-0.65,8.3,0.174
921,-0.55,2.7,0.222
921,-0.45,2.7,0.241
921,-0.35,2.8,0.21
921,-0.25,2.9,0.17
921,-0.15,10.4,0.168
921,-0.05,8.0,0.131
921,0.05,3.1,0.109
922,-0.95,2.4,0.143
922,-0.85,6.8,0.156
922,-0.75,7.0,0.15
922,-0.65,2.6,0.273
922,-0.55,2.7,0.201
922,-0.45,2.7,0.175
922,-0.35,7.3,0.161
922,-0.25,4.7,0.15
922,-0.15,4.4,0.167
922,-0.05,3.0,0.183
922,0.05,5.6,0.218
923,-0.95,5.4,0.138
923,-0.85,3.8,0.156
923,-0.75,4.2,0.168
923,-0.65,7.5,0.146
923,-0.55,1.7,0.149
923,-0.45,2.7,0.166
923,-0.35,1.5,0.176
923,-0.25,11.8,0.131
923,-0.15,9.0,0.192
923,-0.05,6.9,0.183
923,0.05,1.7,0.219
924,-0.95,2.4,0.133
924,-0.85,5.1,0.242
924,-0.75,3.8,0.226
924,-0.65,3.5,0.118
924,-0.55,7.3,0.105
924,-0.45,8.7,0.136
924,-0.35,7.1,0.14
924,-0.25,2.0,0.198
924,-0.15,8.4,0.201
924,-0.05,2.7,0.175
924,0.05,3.1,0.181
925,-0.95,7.2,0.166
925,-0.85,4.6,0.139
925,-0.75,12.0,0.098
925,-0.65,5.1,0.141
925,-0.55,2.7,0.139
925,-0.45,2.0,0.196
925,-0.35,2.7,0.148
925,-0.25,1.7,0.145
925,-0.15,10.2,0.105
925,-0.05,8.9,0.162
925,0.05,3.4,0.158
926,-0.95,5.8,0.144
926,-0.85,4.7,0.077
926,-0.75,2.5,0.116
926,-0.65,1.7,0.182
926,-0.55,7.6,0.077
926,-0.45,2.7,0.168
926,-0.35,7.9,0.116
926,-0.25,2.2,0.148
926,-0.15,3.0,0.138
926,-0.05,10.2,0.155
926,0.05,5.2,0.195
927,-0.95,4.6,0.149
927,-0.85,2.8,0.129
927,-0.75,4.3,0.128
927,-0.65,9.6,0.102
927,-0.55,1.6,0.139
927,-0.45,1.7,0.101
927,-0.35,8.0,0.116
927,-0.25,10.9,0.121
927,-0.15,5.7,0.161
927,-0.05,12.0,0.092
927,0.05,7.4,0.116
928,-0.95,13.0,0.07
928,-0.85,2.4,0.146
928,-0.75,3.7,0.21
928,-0.65,11.7,0.106
928,-0.55,6.5,0.126
928,-0.45,5.5,0.108
928,-0.35,6.6,0.127
928,-0.25,5.8,0.134
928,-0.15,2.0,0.119
928,-0.05,1.9,0.13
928,0.05,12.6,0.066
929,-0.95,12.0,0.117
929,-0.85,11.4,0.08
929,-0.75,5.0,0.117
929,-0.65,2.7,0.242
929,-0.55,8.0,0.124
929,-0.45,6.6,0.112
929,-0.35,11.6,0.125
929,-0.25,2.3,0.157
929,-0.15,3.8,0.104
929,-0.05,2.4,0.096
929,0.05,9.2,0.135
930,-0.95,4.2,0.144
930,-0.85,3.4,0.134
930,-0.75,1.8,0.128
930,-0.65,1.8,0.167
930,-0.55,4.3,0.17
930,-0.45,3.1,0.192
930,-0.35,10.9,0.108
930,-0.25,8.3,0.15
930,-0.15,7.7,0.11
930,-0.05,2.5,0.147
930,0.05,10.6,0.174
931,-0.95,7.8,0.166
931,-0.85,2.4,0.188
931,-0.75,2.9,0.2
931,-0.65,2.5,0.192
931,-0.55,11.5,0.153
931,-0.45,2.9,0.195
931,-0.35,2.6,0.197
931,-0.25,2.4,0.232
931,-0.15,2.3,0.175
931,-0.05,2.7,0.132
931,0.05,8.5,0.145
932,-0.95,8.7,0.25
932,-0.85,4.5,0.18
932,-0.75,2.6,0.185
932,-0.65,7.3,0.157
932,-0.55,4.5,0.195
932,-0.45,1.6,0.189
932,-0.35,7.6,0.156
932,-0.25,4.2,0.115
932,-0.15,2.3,0.187
932,-0.05,1.9,0.095
932,0.05,3.0,0.107
933,-0.95,6.8,0.171
933,-0.85,1.8,0.145
933,-0.75,8.0,0.18
933,-0.65,2.6,0.329
933,-0.55,9.9,0.158
933,-0.45,11.3,0.156
933,-0.35,10.3,0.142
933,-0.25,2.0,0.178
933,-0.15,2.9,0.128
933,-0.05,11.1,0.174
933,0.05,11.5,0.143
934,-0.95,2.4,0.157
934,-0.85,4.6,0.222
934,-0.75,6.3,0.162
934,-0.65,2.6,0.271
934,-0.55,11.8,0.15
934,-0.45,8.7,0.176
934,-0.35,11.1,0.171
934,-0.25,11.8,0.145
934,-0.15,6.4,0.093
934,-0.05,1.9,0.144
934,0.05,4.5,0.169
935,-0.95,10.3,0.185
935,-0.85,5.9,0.144
935,-0.75,3.1,0.198
935,-0.65,4.0,0.167
935,-0.55,8.7,0.117
935,-0.45,11.4,0.185
935,-0.35,8.4,0.158
935,-0.25,2.9,0.143
935,-0.15,2.3,0.124
935,-0.05,14.0,0.083
935,0.05,10.4,0.157
936,-0.95,6.3,0.093
936,-0.85,4.6,0.099
936,-0.75,11.5,0.134
936,-0.65,4.7,0.135
936,-0.55,2.7,0.284
936,-0.45,2.8,0.232
936,-0.35,2.8,0.185
936,-0.25,7.3,0.127
936,-0.15,3.0,0.165
936,-0.05,6.4,0.146
936,0.05,1.9,0.143
937,-0.95,7.8,0.124
937,-0.85,6.4,0.14
937,-0.75,2.5,0.153
937,-0.65,1.5,0.177
937,-0.55,9.1,0.16
937,-0.45,14.1,0.074
937,-0.35,1.5,0.163
937,-0.25,2.9,0.166
937,-0.15,8.0,0.081
937,-0.05,5.0,0.117
937,0.05,12.0,0.088
938,-0.95,4.4,0.126
938,-0.85,5.6,0.179
938,-0.75,9.3,0.122
938,-0.65,3.3,0.206
938,-0.55,2.7,0.222
938,-0.45,3.0,0.156
938,-0.35,2.8,0.192
938,-0.25,2.3,0.196
938,-0.15,3.8,0.12
938,-0.05,1.7,0.078
938,0.05,11.0,0.119
939,-0.95,6.0,0.167
939,-0.85,5.8,0.16
939,-0.75,11.1,0.123
939,-0.65,2.6,0.241
939,-0.55,13.0,0.079
939,-0.45,9.2,0.14
939,-0.35,4.7,0.131
939,-0.25,9.6,0.153
939,-0.15,3.0,0.149
939,-0.05,11.0,0.096
939,0.05,4.7,0.108
940,-0.95,9.3,0.211
940,-0.85,3.2,0.191
940,-0.75,13.4,0.075
940,-0.65,15.0,0.077
940,-0.55,3.4,0.234
940,-0.45,7.3,0.143
940,-0.35,2.1,0.177
940,-0.25,11.9,0.141
940,-0.15,11.6,0.143
940,-0.05,3.3,0.127
940,0.05,1.8,0.083
941,-0.95,8.7,0.241
941,-0.85,7.8,0.144
941,-0.75,3.6,0.256
941,-0.65,3.0,0.232
941,-0.55,7.5,0.164
941,-0.45,6.7,0.156
941,-0.35,9.3,0.104
941,-0.25,9.1,0.14
941,-0.15,4.9,0.136
941,-0.05,5.6,0.157
941,0.05,12.7,0.052
942,-0.95,8.6,0.141
942,-0.85,1.7,0.147
942,-0.75,4.2,0.167
942,-0.65,8.6,0.161
942,-0.55,2.6,0.263
942,-0.45,1.6,0.174
942,-0.35,2.8,0.187
942,-0.25,11.7,0.139
942,-0.15,6.1,0.14
942,-0.05,11.8,0.13
942,0.05,4.8,0.081
943,-0.95,11.3,0.145
943,-0.85,3.6,0.193
943,-0.75,3.0,0.202
943,-0.65,10.5,0.112
943,-0.55,4.0,0.121
943,-0.45,2.7,0.23
943,-0.35,2.7,0.18
943,-0.25,9.1,0.127
943,-0.15,9.4,0.166
943,-0.05,10.8,0.134
943,0.05,9.9,0.145
944,-0.95,8.9,0.164
944,-0.85,2.7,0.143
944,-0.75,2.8,0.161
944,-0.65,2.6,0.228
944,-0.55,2.7,0.168
944,-0.45,2.2,0.191
944,-0.35,3.0,0.139
944,-0.25,6.8,0.139
944,-0.15,4.5,0.147
944,-0.05,11.2,0.11
944,0.05,3.4,0.116
945,-0.95,8.6,0.203
945,-0.85,5.0,0.148
945,-0.75,2.5,0.181
945,-0.65,2.6,0.174
945,-0.55,2.2,0.187
945,-0.45,2.7,0.16
945,-0.35,2.1,0.145
945,-0.25,2.9,0.125
945,-0.15,3.7,0.121
945,-0.05,7.1,0.126
945,0.05,1.5,0.186
946,-0.95,8.5,0.175
946,-0.85,5.7,0.164
946,-0.75,2.4,0.148
946,-0.65,3.1,0.185
946,-0.55,2.7,0.176
946,-0.45,1.3,0.083
946,-0.35,7.6,0.155
946,-0.25,4.4,0.129
946,-0.15,1.8,0.182
946,-0.05,8.1,0.124
946,0.05,6.3,0.143
947,-0.95,1.9,0.148
947,-0.85,4.7,0.183
947,-0.75,4.9,0.196
947,-0.65,2.0,0.209
947,-0.55,2.2,0.236
947,-0.45,7.4,0.148
947,-0.35,1.6,0.185
947,-0.25,7.0,0.157
947,-0.15,10.5,0.144
947,-0.05,3.3,0.156
947,0.05,7.6,0.11
948,-0.95,8.6,0.197
948,-0.85,5.6,0.214
948,-0.75,4.1,0.219
948,-0.65,3.9,0.153
948,-0.55,8.4,0.131
948,-0.45,11.6,0.164
948,-0.35,3.7,0.183
948,-0.25,8.3,0.181
948,-0.15,7.8,0.109
948,-0.05,2.1,0.1
948,0.05,9.1,0.136
949,-0.95,9.0,0.173
949,-0.85,3.4,0.156
949,-0.75,6.3,0.127
949,-0.65,3.6,0.13
949,-0.55,1.5,0.195
949,-0.45,2.7,0.231
949,-0.35,9.5,0.178
949,-0.25,10.9,0.128
949,-0.15,3.0,0.159
949,-0.05,4.1,0.126
949,0.05,6.9,0.186
950,-0.95,2.5,0.171
950,-0.85,3.9,0.147
950,-0.75,7.6,0.076
950,-0.65,9.6,0.148
950,-0.55,2.7,0.189
950,-0.45,1.9,0.249
950,-0.35,1.7,0.206
950,-0.25,1.6,0.187
950,-0.15,7.1,0.155
950,-0.05,4.5,0.131
950,0.05,14.5,0.104
951,-0.95,10.9,0.167
951,-0.85,3.4,0.174
951,-0.75,4.1,0.152
951,-0.65,4.1,0.15
951,-0.55,11.9,0.176
951,-0.45,4.6,0.193
951,-0.35,2.1,0.296
951,-0.25,4.2,0.184
951,-0.15,11.0,0.137
951,-0.05,3.0,0.174
951,0.05,5.4,0.158
952,-0.95,3.9,0.124
952,-0.85,4.8,0.19
952,-0.75,4.1,0.167
952,-0.65,2.5,0.235
952,-0.55,2.7,0.165
952,-0.45,6.6,0.163
952,-0.35,1.8,0.223
952,-0.25,5.7,0.125
952,-0.15,5.3,0.13
952,-0.05,3.0,0.124
952,0.05,1.8,0.112
953,-0.95,1.5,0.11
953,-0.85,4.2,0.168
953,-0.75,3.6,0.176
953,-0.65,6.5,0.149
953,-0.55,4.0,0.163
953,-0.45,6.5,0.127
953,-0.35,10.1,0.113
953,-0.25,11.5,0.113
953,-0.15,9.1,0.117
953,-0.05,8.8,0.175
953,0.05,2.0,0.094
954,-0.95,7.3,0.197
954,-0.85,6.0,0.148
954,-0.75,3.8,0.18
954,-0.65,4.5,0.136
954,-0.55,3.8,0.165
954,-0.45,2.6,0.236
954,-0.35,1.7,0.231
954,-0.25,5.1,0.186
954,-0.15,4.0,0.136
954,-0.05,11.8,0.095
954,0.05,3.7,0.122
955,-0.95,4.0,0.206
955,-0.85,5.7,0.141
955,-0.75,2.2,0.168
955,-0.65,2.1,0.208
955,-0.55,7.0,0.157
955,-0.45,1.9,0.263
955,-0.35,8.8,0.181
955,-0.25,2.7,0.203
955,-0.15,14.3,0.073
955,-0.05,1.7,0.16
955,0.05,9.2,0.182
956,-0.95,2.4,0.185
956,-0.85,7.9,0.174
956,-0.75,14.2,0.063
956,-0.65,5.2,0.119
956,-0.55,1.9,0.159
956,-0.45,3.6,0.231
956,-0.35,8.3,0.169
956,-0.25,10.7,0.174
956,-0.15,7.5,0.126
956,-0.05,7.2,0.127
956,0.05,12.0,0.155
957,-0.95,6.2,0.236
957,-0.85,2.4,0.22
957,-0.75,4.1,0.186
957,-0.65,2.9,0.182
957,-0.55,6.3,0.151
957,-0.45,2.7,0.251
957,-0.35,2.8,0.225
957,-0.25,4.7,0.14
957,-0.15,1.9,0.168
957,-0.05,6.0,0.155
957,0.05,11.7,0.174
958,-0.95,2.4,0.179
958,-0.85,6.4,0.195
958,-0.75,2.3,0.213
958,-0.65,1.5,0.195
958,-0.55,2.7,0.206
958,-0.45,3.5,0.149
958,-0.35,2.7,0.178
958,-0.25,8.0,0.139
958,-0.15,7.8,0.197
958,-0.05,4.3,0.177
958,0.05,1.2,0.091
959,-0.95,9.7,0.214
959,-0.85,5.4,0.238
959,-0.75,10.2,0.159
959,-0.65,4.9,0.169
959,-0.55,5.4,0.115
959,-0.45,2.3,0.188
959,-0.35,1.8,0.231
959,-0.25,1.4,0.114
959,-0.15,8.4,0.153
959,-0.05,1.5,0.183
959,0.05,7.3,0.124
960,-0.95,7.2,0.191
960,-0.85,6.8,0.133
960,-0.75,2.5,0.233
960,-0.65,4.6,0.122
960,-0.55,3.5,0.206
960,-0.45,1.5,0.161
960,-0.35,1.9,0.213
960,-0.25,1.5,0.253
960,-0.15,1.7,0.217
960,-0.05,2.1,0.145
960,0.05,2.1,0.145
961,-0.95,7.9,0.248
961,-0.85,6.5,0.137
961,-0.75,11.0,0.118
961,-0.65,4.0,0.14
961,-0.55,9.8,0.135
961,-0.45,3.9,0.142
961,-0.35,1.9,0.279
961,-0.25,9.7,0.188
961,-0.15,7.7,0.159
961,-0.05,9.7,0.158
961,0.05,10.8,0.147
962,-0.95,7.7,0.204
962,-0.85,1.9,0.169
962,-0.75,3.0,0.21
962,-0.65,2.4,0.243
962,-0.55,2.3,0.228
962,-0.45,5.1,0.174
962,-0.35,2.8,0.245
962,-0.25,1.7,0.193
962,-0.15,2.6,0.179
962,-0.05,9.0,0.148
962,0.05,1.3,0.112
963,-0.95,2.4,0.126
963,-0.85,5.7,0.204
963,-0.75,2.9,0.153
963,-0.65,2.6,0.231
963,-0.55,3.8,0.178
963,-0.45,7.2,0.123
963,-0.35,1.8,0.193
963,-0.25,2.9,0.18
963,-0.15,11.8,0.14
963,-0.05,4.5,0.186
963,0.05,3.1,0.139
964,-0.95,8.5,0.215
964,-0.85,4.2,0.222
964,-0.75,3.3,0.22
964,-0.65,3.9,0.123
964,-0.55,1.5,0.2
964,-0.45,12.0,0.17
964,-0.35,1.5,0.228
964,-0.25,8.3,0.161
964,-0.15,9.9,0.131
964,-0.05,2.7,0.142
964,0.05,7.2,0.18
965,-0.95,8.7,0.211
965,-0.85,7.4,0.175
965,-0.75,1.1,0.094
965,-0.65,2.4,0.24
965,-0.55,3.7,0.257
965,-0.45,11.5,0.221
965,-0.35,1.7,0.264
965,-0.25,2.7,0.183
965,-0.15,5.5,0.192
965,-0.05,9.9,0.197
965,0.05,9.5,0.241
966,-0.95,6.0,0.217
966,-0.85,5.1,0.229
966,-0.75,2.1,0.208
966,-0.65,3.3,0.286
966,-0.55,2.7,0.261
966,-0.45,2.2,0.244
966,-0.35,8.7,0.159
966,-0.25,2.5,0.215
966,-0.15,3.6,0.229
966,-0.05,8.8,0.203
966,0.05,3.2,0.151
967,-0.95,8.4,0.249
967,-0.85,7.9,0.175
967,-0.75,11.3,0.175
967,-0.65,9.8,0.122
967,-0.55,8.4,0.145
967,-0.45,2.9,0.208
967,-0.35,7.1,0.171
967,-0.25,4.4,0.166
967,-0.15,10.5,0.177
967,-0.05,2.1,0.179
967,0.05,6.7,0.236
968,-0.95,5.7,0.174
968,-0.85,8.7,0.164
968,-0.75,2.5,0.212
968,-0.65,4.3,0.196
968,-0.55,12.0,0.181
968,-0.45,6.6,0.162
968,-0.35,5.9,0.172
968,-0.25,9.7,0.139
968,-0.15,9.9,0.179
968,-0.05,9.5,0.171
968,0.05,10.5,0.148
969,-0.95,9.5,0.17
969,-0.85,6.6,0.187
969,-0.75,3.2,0.224
969,-0.65,2.6,0.246
969,-0.55,3.4,0.229
969,-0.45,2.6,0.287
969,-0.35,6.4,0.141
969,-0.25,2.1,0.16
969,-0.15,6.8,0.173
969,-0.05,13.3,0.074
